"x","y","objectid","stop_name","stop_lat","stop_lon","town","stop_code"
-8577167.5449,4744695.7184,3932,"LINDENWOOD DR & OLD BALTIMORE RD",39.160554,-77.050007,"Olney","29256"
-8577224.9857,4744712.6594,3933,"LINDENWOOD DR & SNOWBERRY WAY",39.160672,-77.050523,"Olney","29258"
-8577600.355,4744747.9772,3934,"LINDENWOOD DR & FIDDLELEAF TERR",39.160918,-77.053895,"Olney","29260"
-8578164.6335,4744581.152,3935,"LINDENWOOD DR & CLOVERCREST WAY",39.159756,-77.058964,"Olney","29264"
-8577380.6104,4736162.9266,3936,"LONGMEAD CROSSING DR & LADYMEADE DR",39.101095,-77.051921,"Aspen Hill","29266"
-8576716.033,4735508.8313,3937,"LONGMEAD CROSSING DR & VILLAGE GATE DR",39.096535,-77.045951,"","29268"
-8576807.8716,4735686.6951,3938,"LONGMEAD CROSSING DR & CHERRY LEAF LA",39.097775,-77.046776,"","29270"
-8576972.7357,4735944.8901,3939,"LONGMEAD CROSSING DR & WIMBLEDON DR",39.099575,-77.048257,"","29272"
-8577371.4822,4736177.9885,3940,"LONGMEAD CROSSING DR & NORMANDY CROSSING DR",39.1012,-77.051839,"Aspen Hill","29274"
-8587458.9205,4742393.441,3941,"MUNCASTER MILL RD & SABRINA TERR",39.144516,-77.142456,"Redland","29284"
-8586869.929,4741873.2834,3942,"MUNCASTER MILL RD & HEATHERFORD CT",39.140892,-77.137165,"Redland","29286"
-8586477.9731,4741716.6959,3943,"MUNCASTER MILL RD & OLDE MILL RUN",39.139801,-77.133644,"Redland","29288"
-8586508.6973,4741748.4151,3944,"MUNCASTER MILL RD & OLDE MILL RUN",39.140022,-77.13392,"Redland","29290"
-8586963.7714,4741974.0403,3945,"MUNCASTER MILL RD & APPLEWOOD LA",39.141594,-77.138008,"Redland","29292"
-8587466.6015,4742426.8847,3946,"MUNCASTER MILL RD & SABRINA TERR",39.144749,-77.142525,"Redland","29294"
-8579918.6948,4737591.3253,3947,"NORBECK RD & NORBECK PARK & RIDE",39.111052,-77.074721,"Aspen Hill","29308"
-8582746.2098,4735890.6686,3948,"NORBECK RD & BEL PRE RD",39.099197,-77.100121,"Aspen Hill","29310"
-8578867.9501,4737780.4164,3949,"NORBECK RD & BAILEYS LA",39.11237,-77.065282,"","29312"
-8578509.2787,4737766.9303,3950,"NORBECK RD & BAILEYS LA",39.112276,-77.06206,"","29314"
-8578872.9595,4737805.5236,3951,"NORBECK RD & BAILEYS LA",39.112545,-77.065327,"","29318"
-8599537.7531,4749562.2588,3952,"OBSERVATION DR & PANTHER RIDGE DR",39.194443,-77.250962,"Germantown","29320"
-8577167.9901,4742729.0315,3953,"OLD BALTIMORE RD & OLNEY-SANDY SPRING RD",39.146854,-77.050011,"Olney","29322"
-8577188.3616,4743359.3345,3954,"OLD BALTIMORE RD & DUMFRIES CIR",39.151245,-77.050194,"Olney","29326"
-8577102.2003,4743952.7826,3955,"OLD BALTIMORE RD & WINTERGARDEN WAY",39.155379,-77.04942,"Olney","29330"
-8577046.5406,4744305.6523,3956,"OLD BALTIMORE RD & BROOKE GROVE RD",39.157837,-77.04892,"Olney","29332"
-8577060.9008,4744298.0435,3957,"OLD BALTIMORE RD & SPARTAN RD",39.157784,-77.049049,"Olney","29334"
-8577164.2053,4743930.1005,3958,"OLD BALTIMORE RD & POND RIDGE DR",39.155221,-77.049977,"Olney","29336"
-8577241.795,4743394.3605,3959,"OLD BALTIMORE RD & SHOTLEY BRIDGE PL",39.151489,-77.050674,"Olney","29340"
-8577146.5055,4742777.8352,3960,"OLD BALTIMORE RD & OLNEY-SANDY SPRING RD",39.147194,-77.049818,"Olney","29344"
-8567891.5143,4730609.625,3961,"OLD COLUMBIA PIK & RANDOLPH RD",39.062371,-76.966679,"Colesville","29346"
-8575167.8015,4730867.6905,3962,"OLD RANDOLPH RD & WINDING WAY LA",39.064171,-77.032043,"","29348"
-8577504.8429,4737044.4444,3963,"PARK VISTA DR & LONGMEAD CROSSNG DR",39.10724,-77.053037,"Aspen Hill","29354"
-8577248.5854,4736808.4569,3964,"PARK VISTA DR & BLUE KNOB TERR",39.105595,-77.050735,"","29356"
-8576508.8674,4736197.6408,3965,"PARK VISTA DR & ALPINE MEADOW LA",39.101337,-77.04409,"","29358"
-8576353.4654,4736195.4891,3966,"PARK VISTA DR & BRISTOL HILL LA",39.101322,-77.042694,"","29362"
-8576553.8405,4736238.3798,3967,"PARK VISTA DR & SEQUOIA HILL LA",39.101621,-77.044494,"","29364"
-8577286.9907,4736864.4048,3968,"PARK VISTA DR & BLUE KNOB TERR",39.105985,-77.05108,"","29366"
-8577497.4958,4737053.6258,3969,"PARK VISTA DR & LONGMEAD CROSSING DR",39.107304,-77.052971,"Aspen Hill","29368"
-8578683.1597,4744466.1562,3970,"PRINCE PHILIP DR & GEORGIA AVE",39.158955,-77.063622,"Olney","29370"
-8570381.1747,4732038.1001,3971,"E RANDOLPH RD & BROADMORE RD",39.072334,-76.989044,"Colesville","29378"
-8573492.9998,4731417.8221,3972,"RANDOLPH RD & RANDOLPH VILLAGE",39.068008,-77.016998,"Colesville","29380"
-8574073.0857,4731160.316,3973,"RANDOLPH RD & HAWKSBURY LA",39.066212,-77.022209,"Colesville","29382"
-8580908.8816,4729644.9485,3974,"RANDOLPH RD & SELFRIDGE RD",39.055642,-77.083616,"","29384"
-8577718.0197,4733903.0345,3975,"RIPPLING BROOK DR & BETHPAGE LA",39.085339,-77.054952,"Aspen Hill","29388"
-8577580.5402,4734591.3043,3976,"RIPPLING BROOK DR & BEL PRE RD",39.090138,-77.053717,"Aspen Hill","29390"
-8577737.8346,4733905.0423,3977,"RIPPLING BROOK DR & BETHPAGE LA",39.085353,-77.05513,"Aspen Hill","29392"
-8577835.4618,4733330.2529,3978,"RIPPLING BROOK DR & HEWITT AVE",39.081345,-77.056007,"Aspen Hill","29394"
-8569994.7848,4731346.276,3979,"E RANDOLPH RD & TAMARACK RD",39.067509,-76.985573,"Colesville","29396"
-8601909.7488,4749201.7365,3980,"WATERS LANDING DR & FATHER HURLEY BLVD",39.191933,-77.27227,"Germantown","29400"
-8578169.309,4737737.6626,3981,"WINTERGATE DR & NORBECK RD",39.112072,-77.059006,"","29404"
-8577984.1846,4737496.3507,3982,"WINTERGATE DR & ALPINE VALLEY CT",39.11039,-77.057343,"","29406"
-8577777.4643,4737291.0536,3983,"WINTERGATE DR & COPPER MOUNTIAN TERR",39.108959,-77.055486,"","29408"
-8577721.6933,4737262.0742,3984,"WINTERGATE DR & COPPER MOUNTIAN TERR",39.108757,-77.054985,"","29410"
-8577991.8657,4737530.3521,3985,"WINTERGATE DR & ALPINE VALLEY CT",39.110627,-77.057412,"","29412"
-8590529.8913,4718439.8452,3986,"PERSIMMON TREE RD & CARAWAY ST",38.977435,-77.170043,"Cabin John","29416"
-8590642.7692,4718675.8345,3987,"PERSIMMON TREE RD & CARLYNN DR",38.979083,-77.171057,"Cabin John","29418"
-8590509.4085,4718371.1114,3988,"PERSIMMON TREE RD & CARAWAY ST",38.976955,-77.169859,"Cabin John","29420"
-8590648.5578,4718655.3571,3989,"PERSIMMON TREE RD & CARLYNN DR",38.97894,-77.171109,"Cabin John","29422"
-8591919.7151,4718313.5473,3990,"EGGERT DR & MACARTHUR BLVD",38.976553,-77.182528,"Cabin John","29424"
-8591665.1274,4718553.5432,3991,"EGGERT DR & TAMMY CT",38.978229,-77.180241,"Cabin John","29426"
-8590916.3925,4719115.1789,3992,"EGGERT DR & PERSIMMON TREE RD",38.982151,-77.173515,"Cabin John","29428"
-8590922.7377,4719125.9193,3993,"EGGERT DR & PERSIMMON TREE RD",38.982226,-77.173572,"Cabin John","29430"
-8602859.4154,4745541.7987,3994,"GERMANTOWN RD & CLOPPER RD",39.166447,-77.280801,"Germantown","29434"
-8586445.0225,4723322.2779,3995,"FERNWOOD RD & MICHAELS DR",39.011523,-77.133348,"Bethesda","29436"
-8586427.8793,4723344.3407,3996,"FERNWOOD RD & MICHAELS DR",39.011677,-77.133194,"Bethesda","29438"
-8578769.4323,4744461.275,3997,"GEORGIA AVE & PRINCE PHILIP DR (N)",39.158921,-77.064397,"Olney","29450"
-8569835.7092,4728151.881,3998,"STEWART LA & JULY DR",39.045226,-76.984144,"White Oak","29452"
-8569575.7782,4728189.8644,3999,"STEWART LA & APRIL LA",39.045491,-76.981809,"White Oak","29454"
-8569476.8152,4728099.5646,4000,"STEWART LA & LOCKWOOD DR",39.044861,-76.98092,"White Oak","29456"
-8569539.4881,4727638.045,4001,"LOCKWOOD DR & DECEMBER DR",39.041641,-76.981483,"White Oak","29458"
-8569749.8819,4727618.266,4002,"LOCKWOOD DR & HEATHER HOLLOW CIR",39.041503,-76.983373,"White Oak","29460"
-8570021.0562,4727593.1841,4003,"LOCKWOOD DR & @11600",39.041328,-76.985809,"White Oak","29462"
-8593967.1032,4736144.5655,4004,"BROSCHART RD & BLACKWELL RD",39.100967,-77.20092,"Rockville","29468"
-8593317.4426,4735887.3695,4005,"MEDICAL CENTER DR & @9708",39.099174,-77.195084,"Rockville","29472"
-8593347.1649,4736222.3137,4006,"MEDICAL CENTER DR & @9701",39.101509,-77.195351,"Rockville","29474"
-8593436.8884,4736466.1773,4007,"MEDICAL CENTER DR & @9630",39.103209,-77.196157,"Rockville","29476"
-8593413.0661,4736966.9768,4008,"OMEGA DR & KEY WEST AVE",39.1067,-77.195943,"Rockville","29478"
-8602787.9483,4746427.4377,4009,"DAWSON FARM RD & CARAVAN DR",39.172615,-77.280159,"Germantown","29482"
-8603123.5766,4746532.4042,4010,"DAWSON FARM RD & FATHER HURLEY BLVD",39.173346,-77.283174,"Germantown","29484"
-8603192.706,4746255.559,4011,"FATHER HURLEY BLV & SAWYER TERR",39.171418,-77.283795,"Germantown","29486"
-8603115.4502,4745980.7316,4012,"FATHER HURLEY BLV & HOPKINS RD",39.169504,-77.283101,"Germantown","29488"
-8603313.7103,4745874.7657,4013,"HOPKINS RD & LARK SONG DR",39.168766,-77.284882,"Germantown","29490"
-8603555.7188,4745894.2932,4014,"HOPKINS RD & CROSSTIE DR",39.168902,-77.287056,"Germantown","29492"
-8603794.2765,4745958.0451,4015,"HOPKINS RD & STEEPLE RD",39.169346,-77.289199,"Germantown","29494"
-8603766.7806,4746187.6412,4016,"STEEPLE RD & HIGHSTREAM DR",39.170945,-77.288952,"Germantown","29496"
-8603807.9688,4746400.7295,4017,"STEEPLE RD & GALLOP DR",39.172429,-77.289322,"Germantown","29498"
-8603985.1894,4746528.3836,4018,"STEEPLE RD & STEEPLE PL",39.173318,-77.290914,"Germantown","29500"
-8604322.2648,4746632.7769,4019,"STEEPLE RD & FURLONG RD",39.174045,-77.293942,"Germantown","29502"
-8604629.3953,4746427.8684,4020,"STEEPLE RD & MARKSBURG CT",39.172618,-77.296701,"Germantown","29504"
-8604759.9731,4746232.8718,4021,"CLOPPER RD & FESTIVAL WAY",39.17126,-77.297874,"Germantown","29506"
-8604658.895,4746061.4273,4022,"CLOPPER RD & ETETNITY RD",39.170066,-77.296966,"Germantown","29508"
-8604141.482,4745659.5348,4023,"CLOPPER RD & HOPKINS RD",39.167267,-77.292318,"Germantown","29510"
-8603603.4749,4745306.4741,4024,"CLOPPER RD & KINGSVIEW RD",39.164808,-77.287485,"Germantown","29512"
-8603319.6102,4745133.1788,4025,"CLOPPER RD & SCHAFFER RD",39.163601,-77.284935,"Germantown","29514"
-8603605.8126,4745335.7638,4026,"CLOPPER RD & KINGSVIEW RD",39.165012,-77.287506,"Germantown","29522"
-8604140.5914,4745679.0619,4027,"CLOPPER RD & HOPKINS  RD",39.167403,-77.29231,"Germantown","29524"
-8604622.3822,4746418.6785,4028,"STEEPLE RD & MARKBURG CT",39.172554,-77.296638,"Germantown","29526"
-8603756.9845,4745938.3738,4029,"HOPKINS RD & STEEPLE RD",39.169209,-77.288864,"Germantown","29528"
-8603314.3782,4745853.6588,4030,"HOPKINS RD & KINGSVIEW RD",39.168619,-77.284888,"Germantown","29530"
-8603161.6478,4746245.077,4031,"FATHER HURLEY BLV & SAWYER TERR",39.171345,-77.283516,"Germantown","29534"
-8603132.8161,4746510.578,4032,"DAWSON FARM RD & FATHER HURLEY BLVD",39.173194,-77.283257,"Germantown","29536"
-8602794.7388,4746408.3399,4033,"DAWSON FARM RD & TILFORD WAY",39.172482,-77.28022,"Germantown","29538"
-8598704.5267,4739602.5004,4034,"TSCHIFFELY SQUARE RD & KENDRICK PL",39.125069,-77.243477,"Gaithersburg","29542"
-8598753.73,4739460.5844,4035,"TSCHIFFELY SQUARE RD & CHESTERTOWN ST",39.12408,-77.243919,"Gaithersburg","29544"
-8598845.9025,4739353.8259,4036,"TSCHIFFELY SQUARE RD & THAXTON ST",39.123336,-77.244747,"Gaithersburg","29546"
-8598783.5636,4739062.5416,4037,"TSCHIFFELY SQUARE RD & OTIS WAY",39.121306,-77.244187,"Gaithersburg","29548"
-8598799.5936,4738934.6948,4038,"TSCHIFFELY SQUARE RD & LEEKES LOT WAY",39.120415,-77.244331,"Gaithersburg","29550"
-8598870.9494,4738671.9755,4039,"TSCHIFFELY SQUARE RD & MASSBURY ST",39.118584,-77.244972,"Gaithersburg","29552"
-8598913.3621,4738522.6116,4040,"TSCHIFFELY SQUARE RD & KENT OAKS WAY",39.117543,-77.245353,"Gaithersburg","29554"
-8594615.0939,4736919.9227,4041,"DECOVERLY DR & GREAT SENECA HWY",39.106372,-77.206741,"Rockville","29560"
-8594197.9798,4736999.6853,4042,"DECOVERLY DR & DIAMONDBACK DR",39.106928,-77.202994,"Rockville","29562"
-8593756.598,4736788.3732,4043,"KEY WEST AVE & @9513",39.105455,-77.199029,"Rockville","29564"
-8593815.0407,4736808.4569,4044,"KEY WEST AVE & @9513",39.105595,-77.199554,"Rockville","29566"
-8593418.5207,4736910.7414,4045,"OMEGA DR & KEY WEST AVE",39.106308,-77.195992,"Rockville","29568"
-8597596.1186,4739328.8584,4046,"KENTLANDS BLV & GREAT SENECA HWY",39.123162,-77.23352,"Gaithersburg","29570"
-8594048.2551,4738502.094,4047,"WASHINGTONIAN BLV & WATERFRONT PL",39.1174,-77.201649,"Rockville","29572"
-8594257.3131,4738542.2684,4048,"WASHINGTONIAN BLV & GRAND CORNER BLVD",39.11768,-77.203527,"Rockville","29574"
-8594222.5814,4737014.318,4049,"DECOVERLY DR & DIAMONDBACK DR",39.10703,-77.203215,"Rockville","29576"
-8594551.1965,4736943.3062,4050,"DECOVERLY DR & GREAT SENECA HWY",39.106535,-77.206167,"Rockville","29578"
-8595883.0229,4737268.8169,4051,"MUDDY BRANCH RD & MIDSUMMER DR",39.108804,-77.218131,"Rockville","29580"
-8596091.0791,4736686.2334,4052,"MUDDY BRANCH RD & MIDSUMMER DR",39.104743,-77.22,"Rockville","29582"
-8596234.4586,4736275.3894,4053,"MUDDY BRANCH RD & FOREST LANDING WAY",39.101879,-77.221288,"Rockville","29584"
-8596505.7442,4736116.1631,4054,"MUDDY BRANCH RD & STONEBRIDGE VIEW DR",39.100769,-77.223725,"","29586"
-8597229.3208,4735543.1129,4055,"DUFIEF MILL RD & LAKE WINDS WY",39.096774,-77.230225,"North Potomac","29588"
-8597411.8848,4735350.6211,4056,"DUFIEF MILL RD & QUELWAY RD",39.095432,-77.231865,"North Potomac","29590"
-8597526.9892,4735156.5553,4057,"DUFIEF MILL RD & FLINTS GROVE LA",39.094079,-77.232899,"North Potomac","29592"
-8597724.4699,4734748.2117,4058,"DUFIEF MILL RD & FRANCES GREEN DR",39.091232,-77.234673,"North Potomac","29594"
-8597864.5099,4734435.2599,4059,"DUFIEF MILL RD & PLEASANT MEADOWS DR",39.08905,-77.235931,"North Potomac","29596"
-8598112.5297,4734120.1664,4060,"DUFIEF MILL RD & GREY COLT DR",39.086853,-77.238159,"North Potomac","29598"
-8598270.492,4734018.9141,4061,"DUFIEF MILL RD & SADDLE RIVER DR",39.086147,-77.239578,"North Potomac","29600"
-8598686.7156,4733860.4404,4062,"DUFIEF MILL RD & BERGENFIELD DR",39.085042,-77.243317,"North Potomac","29602"
-8598945.7561,4733827.4553,4063,"DUFIEF MILL RD & POTOMAC MEADOWS DR",39.084812,-77.245644,"North Potomac","29604"
-8599378.9002,4733502.4855,4064,"DUFIEF MILL RD & TRAVILAH RD",39.082546,-77.249535,"North Potomac","29606"
-8598088.8186,4733228.4349,4065,"TRAVILAH RD & ROYAL MANOR WAY",39.080635,-77.237946,"North Potomac","29608"
-8597748.181,4733425.9055,4066,"TRAVILAH RD & POTOMAC OAKS DR",39.082012,-77.234886,"North Potomac","29610"
-8598437.6939,4733191.7233,4067,"TRAVILAH RD & POTOMAC RIDING LA",39.080379,-77.24108,"North Potomac","29612"
-8596622.073,4733874.495,4068,"TRAVILAH RD & LAKE WINDS WY",39.08514,-77.22477,"","29620"
-8597742.2811,4733443.9749,4069,"TRAVILAH RD & POTOMAC OAKS DR",39.082138,-77.234833,"North Potomac","29622"
-8598039.2815,4733270.1658,4070,"TRAVILAH RD & ROYAL MANOR WAY",39.080926,-77.237501,"North Potomac","29624"
-8599363.4268,4733505.9274,4071,"DUFIEF MILL RD & TRAVILAH RD",39.08257,-77.249396,"North Potomac","29626"
-8598998.2989,4733791.602,4072,"DUFIEF MILL RD & RIDING LOOP DR",39.084562,-77.246116,"North Potomac","29628"
-8598582.1866,4733835.1996,4073,"DUFIEF MILL RD & SADDLEVIEW DR",39.084866,-77.242378,"North Potomac","29630"
-8598248.4508,4734008.0145,4074,"DUFIEF MILL RD & SADDLE RIVER DR",39.086071,-77.23938,"North Potomac","29632"
-8598035.274,4734172.0837,4075,"DUFIEF MILL RD & GREY COLT DR",39.087215,-77.237465,"North Potomac","29634"
-8597868.8513,4734392.0899,4076,"DUFIEF MILL RD & AMBERLEA FARM DR",39.088749,-77.23597,"North Potomac","29636"
-8597724.8039,4734700.4508,4077,"DUFIEF MILL RD & CORAL GABLES DR",39.090899,-77.234676,"North Potomac","29638"
-8597540.9041,4735088.7121,4078,"DUFIEF MILL RD & FLINTS GROVE LA",39.093606,-77.233024,"North Potomac","29640"
-8597389.9549,4735352.7727,4079,"DUFIEF MILL RD & QUELWAY RD",39.095447,-77.231668,"North Potomac","29642"
-8597220.7492,4735525.7569,4080,"DUFIEF MILL RD & LAKE WINDS WY",39.096653,-77.230148,"North Potomac","29644"
-8596521.7742,4736080.7321,4081,"MUDDY BRANCH RD & STONEBRIDGE VIEW DR",39.100522,-77.223869,"","29646"
-8596235.5718,4736234.3633,4082,"MUDDY BRANCH RD & FOREST LANDING WAY",39.101593,-77.221298,"Rockville","29648"
-8596072.6,4736615.9411,4083,"MUDDY BRANCH RD & MIDSUMMER DR",39.104253,-77.219834,"Rockville","29650"
-8595878.6815,4737161.3643,4084,"MUDDY BRANCH RD & MISSION DR",39.108055,-77.218092,"Rockville","29652"
-8596212.7513,4759317.4833,4085,"RIDGE RD & SWEEPSTAKES RD",39.262326,-77.221093,"Damascus","29662"
-8596565.968,4733878.0804,4086,"TRAVILAH RD & LAKE WINDS WY",39.085165,-77.224266,"","29676"
-8569998.2357,4727570.1087,4087,"LOCKWOOD DR & @11431",39.041167,-76.985604,"White Oak","29678"
-8601139.418,4751126.7305,4088,"DORSEY MILL RD & OBSERVATION DR",39.205334,-77.26535,"Germantown","29680"
-8572606.34,4718214.7439,4089,"CARROLL AVE & COLUMBIA AVE",38.975863,-77.009033,"Silver Spring","29684"
-8576567.1988,4722961.1139,4090,"LINDEN LA & BROOKVILLE RD",39.009002,-77.044614,"Silver Spring","29699"
-8577655.2355,4722263.7499,4091,"STEPHEN SITTER AVE & ROBERT GRANT AVE",39.004134,-77.054388,"Forest Glen","29712"
-8594232.9341,4738527.9204,4092,"WASHINGTONIAN BLV & GRAND CORNER BLVD",39.11758,-77.203308,"Rockville","29714"
-8569776.2646,4727596.0506,4093,"LOCKWOOD DR & HEATHER HOLLOW CIR",39.041348,-76.98361,"White Oak","29716"
-8569531.1391,4727624.429,4094,"LOCKWOOD DR & DECEMBER DR",39.041546,-76.981408,"White Oak","29718"
-8569459.672,4728105.0112,4095,"STEWART LA & LOCKWOOD DR",39.044899,-76.980766,"White Oak","29720"
-8569593.9233,4728220.9678,4096,"STEWART LA & APRIL LA",39.045708,-76.981972,"White Oak","29722"
-8569841.9431,4728173.381,4097,"STEWART LA & LOCKWOOD DR",39.045376,-76.9842,"White Oak","29724"
-8570070.482,4728294.0684,4098,"STEWART LA & OLD COLUMBIA PK",39.046218,-76.986253,"White Oak","29726"
-8594067.402,4738486.4547,4099,"WASHINGTONIAN BLV & RIO BLVD",39.117291,-77.201821,"Rockville","29728"
-8577612.7115,4722235.2432,4100,"STEPHEN SITTER AVE & ROBERT GRANT AVE",39.003935,-77.054006,"Forest Glen","29730"
-8577642.8791,4722279.3641,4101,"STEPHEN SITTER AVE & ROBERT GRANT AVE",39.004243,-77.054277,"Forest Glen","29732"
-8575413.8176,4720870.455,4102,"EAST WEST HWY & DRAPER LA",38.994407,-77.034253,"Silver Spring","29734"
-8584957.6828,4729894.1012,4103,"ROCKVILLE PIK & PIKE CENTER",39.05738,-77.119987,"Rockville","29738"
-8577285.2096,4727065.6179,4104,"WHEATON STATION & BAY H",39.037647,-77.051064,"","29740"
-8574930.9136,4720254.7275,4105,"BLAIR MILL RD & @1220",38.990108,-77.029915,"Silver Spring","29744"
-8574983.4564,4721213.3536,4106,"CAMERON ST & GEORGIA AVE",38.996801,-77.030387,"Silver Spring","29746"
-8574883.2689,4720343.0955,4107,"EAST WEST HWY & @1237",38.990725,-77.029487,"Silver Spring","29748"
-8575124.4982,4720680.9633,4108,"EAST WEST HWY & @1325",38.993084,-77.031654,"Silver Spring","29750"
-8594218.3513,4763016.5118,4109,"MAIN ST & WOODFIELD RD",39.288049,-77.203177,"Damascus","29752"
-8602218.8831,4744519.2752,4110,"GREAT SENECA HWY & CLOPPER RD",39.159325,-77.275047,"Germantown","29756"
-8602160.4403,4744774.1067,4111,"GREAT SENECA HWY & AUTUMN MIST DR",39.1611,-77.274522,"Germantown","29758"
-8602182.4816,4744845.6043,4112,"GREAT SENECA HWY & FOUNTAIN CLUB DR",39.161598,-77.27472,"Germantown","29760"
-8602251.8336,4744585.1718,4113,"GREAT SENECA HWY & CLOPPER RD",39.159784,-77.275343,"Germantown","29762"
-8598440.8109,4733182.9756,4114,"TRAVILAH RD & POTOMAC RIDING LA",39.080318,-77.241108,"North Potomac","29764"
-8600744.5677,4738544.9946,4115,"DARNESTOWN RD & RIFFLE FORD RD",39.117699,-77.261803,"Darnestown","29770"
-8601472.9312,4737946.2686,4116,"DARNESTOWN RD & JONES LA",39.113526,-77.268346,"Darnestown","29772"
-8603486.8121,4736567.4541,4117,"DARNESTOWN RD & TURKEY FOOT RD",39.103915,-77.286437,"Darnestown","29774"
-8604170.759,4736566.8803,4118,"DARNESTOWN RD & SENECA RD",39.103911,-77.292581,"Darnestown","29776"
-8604185.0079,4736545.7929,4119,"DARNESTOWN RD & SENECA RD",39.103764,-77.292709,"Darnestown","29778"
-8603477.5725,4736559.9946,4120,"DARNESTOWN RD & TURKEY FOOT RD",39.103863,-77.286354,"Darnestown","29780"
-8601448.2182,4737936.7994,4121,"DARNESTOWN RD & JONES LA",39.11346,-77.268124,"Darnestown","29782"
-8600727.4245,4738523.7595,4122,"DARNESTOWN RD & SEURAT DR",39.117551,-77.261649,"Darnestown","29784"
-8600395.5811,4738611.1392,4123,"DARNESTOWN RD & BRIAR ROCK DR",39.11816,-77.258668,"Darnestown","29786"
-8612295.0781,4739470.342,4124,"WHITES FERRY RD & MORROW RD",39.124148,-77.365563,"Poolesville","29789"
-8610192.2529,4740085.948,4125,"WHITES FERRY RD & SUGARLAND DR",39.128438,-77.346673,"Darnestown","29790"
-8612340.0512,4739448.6745,4126,"WHITES FERRY RD & MORROW RD",39.123997,-77.365967,"Poolesville","29792"
-8610251.5862,4740061.1222,4127,"WHITES FERRY RD & SUGARLAND DR",39.128265,-77.347206,"Darnestown","29793"
-8616406.4408,4740930.4942,4128,"FISHER AVE & SPATES HILL RD",39.134323,-77.402496,"Poolesville","29794"
-8616918.6218,4741715.5477,4129,"FISHER AVE & LUHN ST",39.139793,-77.407097,"Poolesville","29796"
-8616493.938,4740996.2239,4130,"FISHER AVE & TOM FOX AVE",39.134781,-77.403282,"Poolesville","29800"
-8617040.8506,4742078.6736,4131,"WOOTTON AVE & FISHER AVE",39.142323,-77.408195,"Poolesville","29802"
-8617275.2895,4742086.2807,4132,"WOOTTON AVE & HUGHES RD",39.142376,-77.410301,"Poolesville","29804"
-8617427.2406,4742135.5118,4133,"WOOTTON AVE & HOSKINSON RD",39.142719,-77.411666,"Poolesville","29806"
-8617584.9803,4742184.1691,4134,"WOOTTON AVE & CHRISTER ST",39.143058,-77.413083,"Poolesville","29808"
-8617840.2359,4742272.2982,4135,"WOOTTON AVE & NORRIS RD",39.143672,-77.415376,"Poolesville","29810"
